ID,Segment,Segment_Name,Total_Spending,Estimated_CLV,Response_Probability,Churn_Risk,RFM_Score,Income,Age
8402,4,Affluent Singles,794,151.23809523809527,0.2369636236987082,Low Risk,11,67087.0,68
8783,4,Affluent Singles,454,85.125,0.09510254691121736,Low Risk,9,57045.0,71
10010,0,High-Value Champions,152,26.6,0.8730176945947415,Low Risk,7,36957.0,68
618,4,Affluent Singles,797,152.15454545454543,0.18679792893590766,Low Risk,10,69389.0,44
9121,1,Budget-Conscious Families,1690,315.4666666666667,0.9115116579327106,Low Risk,11,80134.0,49
361,0,High-Value Champions,20,3.0,0.008188862158856955,High Risk,7,43142.0,52
4310,1,Budget-Conscious Families,1428,272.0,0.9498051948051949,Low Risk,11,80589.0,77
2678,2,Mature Loyalists,209,37.15555555555556,0.1606265463313778,Medium Risk,9,34412.0,31
6376,4,Affluent Singles,545,102.18750000000001,0.061156171770795235,High Risk,11,57537.0,42
524,2,Mature Loyalists,96,16.0,0.15555686399169913,Low Risk,6,22634.0,55
10341,4,Affluent Singles,222,39.96000000000001,0.07062937567883987,Low Risk,8,51315.0,73
5654,0,High-Value Champions,61,10.166666666666668,0.033030223832032295,Low Risk,5,36026.0,49
4098,0,High-Value Champions,44,7.542857142857142,0.06148870935868691,Low Risk,4,24639.0,48
5824,0,High-Value Champions,8,1.2000000000000002,0.020330670097799583,Low Risk,3,34578.0,49
7000,4,Affluent Singles,817,156.29565217391303,0.10036008133677486,Low Risk,10,65704.0,49
2561,4,Affluent Singles,1371,260.49,0.782912805049309,Low Risk,12,63810.0,55
5229,0,High-Value Champions,42,6.720000000000001,0.010491264736431822,High Risk,7,54132.0,52
4086,2,Mature Loyalists,60,9.600000000000001,0.09642340812733707,High Risk,7,18690.0,62
2428,2,Mature Loyalists,78,13.37142857142857,0.0680304888896641,Low Risk,6,28164.0,51
8254,2,Mature Loyalists,23,3.45,0.02318105278100681,Low Risk,5,34596.0,47
2836,2,Mature Loyalists,19,2.85,0.023044047080011097,Medium Risk,6,43269.0,49
8418,0,High-Value Champions,61,10.166666666666666,0.059548096461539156,Medium Risk,7,38741.0,63
1362,2,Mature Loyalists,449,83.38571428571429,0.13146953281963095,Medium Risk,10,31907.0,49
7152,2,Mature Loyalists,37,5.920000000000002,0.006991734119097234,Medium Risk,6,27100.0,38
10033,2,Mature Loyalists,38,6.080000000000001,0.008359080128216503,Medium Risk,5,31163.0,48
9349,1,Budget-Conscious Families,1131,216.36521739130436,0.8815548935481022,High Risk,14,92533.0,36
274,0,High-Value Champions,34,5.666666666666668,0.004638391013142791,Medium Risk,6,34853.0,48
3388,0,High-Value Champions,294,54.276923076923076,0.16185835915112662,Low Risk,7,70844.0,54
922,2,Mature Loyalists,48,7.6800000000000015,0.6068381599721457,High Risk,6,31086.0,42
8588,0,High-Value Champions,289,52.98333333333333,0.06890333924851408,High Risk,11,60544.0,60
2518,2,Mature Loyalists,30,4.5,0.14597749367658733,Low Risk,3,20491.0,35
574,2,Mature Loyalists,125,21.42857142857143,0.04981690898805295,High Risk,9,42523.0,57
3220,2,Mature Loyalists,156,27.3,0.0695968024344206,Low Risk,6,39922.0,38
5967,0,High-Value Champions,70,12.0,0.10653450651908311,Medium Risk,8,33402.0,69
1183,0,High-Value Champions,22,3.3000000000000003,0.022477216569725237,Low Risk,3,36408.0,72
6856,2,Mature Loyalists,65,11.142857142857146,0.18458147221946178,Medium Risk,8,21645.0,42
4530,1,Budget-Conscious Families,1930,367.6190476190476,0.8942008757525999,Low Risk,11,78427.0,73
1553,1,Budget-Conscious Families,2283,436.74782608695654,0.9846981862499103,Medium Risk,14,82657.0,75
4682,4,Affluent Singles,310,57.230769230769226,0.08952403457800769,High Risk,11,51876.0,63
8204,4,Affluent Singles,1319,249.14444444444445,0.04035593286086616,High Risk,14,78041.0,50
5221,4,Affluent Singles,879,168.15652173913043,0.5637654235015267,High Risk,14,52852.0,64
1232,4,Affluent Singles,1244,234.164705882353,0.023320211898040157,Medium Risk,12,70038.0,39
1927,4,Affluent Singles,690,128.14285714285714,0.18918859503185959,Low Risk,10,69401.0,48
5788,2,Mature Loyalists,209,37.62,0.12394705416511492,Low Risk,8,46053.0,49
6652,4,Affluent Singles,1134,213.45882352941177,0.07824768779461011,Low Risk,10,77343.0,56
6246,1,Budget-Conscious Families,1507,288.2956521739131,0.9497397186147185,Low Risk,13,73892.0,68
5975,2,Mature Loyalists,57,9.5,0.02092540802407152,High Risk,8,40304.0,54
6875,2,Mature Loyalists,529,99.1875,0.255252683100083,Low Risk,8,32727.0,56
4399,4,Affluent Singles,1091,204.5625,0.20421024555096345,Low Risk,8,68695.0,52
4042,2,Mature Loyalists,180,32.0,0.5439884536005026,High Risk,9,43300.0,50
2157,0,High-Value Champions,77,13.200000000000001,0.1136508855066512,Low Risk,7,26290.0,49
10133,1,Budget-Conscious Families,2349,451.73076923076917,0.9234310344827585,Low Risk,11,93790.0,51
2525,2,Mature Loyalists,534,100.51764705882351,0.29821932733923523,Medium Risk,11,38410.0,47
8233,4,Affluent Singles,556,105.02222222222224,0.42106961542663895,Low Risk,8,64866.0,71
9483,4,Affluent Singles,637,120.69473684210527,0.06788494642248984,Low Risk,10,57957.0,62
2945,0,High-Value Champions,46,7.359999999999999,0.5465941765531361,Low Risk,4,46015.0,66
10403,2,Mature Loyalists,44,7.542857142857144,0.007337756082044923,Low Risk,6,16531.0,43
5074,2,Mature Loyalists,47,7.5200000000000005,0.11760792209112698,Low Risk,3,28072.0,35
10524,4,Affluent Singles,795,150.63157894736844,0.09901207488624159,Low Risk,10,49476.0,58
4690,0,High-Value Champions,586,110.68888888888893,0.15955842667782838,Low Risk,10,50725.0,68
7521,1,Budget-Conscious Families,1574,299.06,0.9725586062097098,Medium Risk,12,83844.0,69
7196,0,High-Value Champions,13,1.9500000000000002,0.02219186222281001,Low Risk,4,41145.0,71
4406,4,Affluent Singles,1471,280.8272727272727,0.25171529455399494,Low Risk,12,67419.0,51
9672,0,High-Value Champions,65,10.833333333333334,0.09399076401771543,High Risk,8,23162.0,51
4864,2,Mature Loyalists,175,31.11111111111111,0.17405332112411537,Medium Risk,8,34380.0,44
4706,2,Mature Loyalists,40,6.4,0.027870509469132197,Medium Risk,6,34704.0,55
4070,1,Budget-Conscious Families,1078,203.6222222222222,0.6741309523809523,High Risk,13,94871.0,52
25,4,Affluent Singles,1115,211.85000000000002,0.2371217124220988,Low Risk,9,65148.0,63
3697,0,High-Value Champions,134,23.450000000000003,0.11881732795625952,Low Risk,6,39898.0,67
217,4,Affluent Singles,1540,294.60869565217394,0.12644753517719548,High Risk,14,64857.0,65
4220,0,High-Value Champions,87,14.914285714285718,0.06710223565975296,Low Risk,6,59892.0,51
5286,2,Mature Loyalists,217,39.06,0.17562672029549983,Medium Risk,9,41020.0,34
9559,4,Affluent Singles,1034,198.8461538461538,0.13717786301998708,High Risk,13,57072.0,60
2849,4,Affluent Singles,1180,226.56,0.07902986570725466,Low Risk,12,60474.0,42
7787,4,Affluent Singles,819,156.0,0.0796245938524547,High Risk,13,62807.0,61
3102,2,Mature Loyalists,32,5.120000000000001,0.020558129594391263,Low Risk,4,19414.0,40
5868,2,Mature Loyalists,46,7.359999999999999,0.06204512565550698,Low Risk,5,19107.0,41
8370,4,Affluent Singles,1159,218.16470588235293,0.2838099735182095,Low Risk,11,75484.0,45
9988,4,Affluent Singles,860,164.52173913043478,0.045403889224544386,High Risk,14,70379.0,45
2939,1,Budget-Conscious Families,1631,304.4533333333333,0.39256119106119114,High Risk,13,79419.0,51
5529,0,High-Value Champions,444,83.25,0.7558217898722309,Medium Risk,9,64014.0,75
9743,4,Affluent Singles,1910,368.35714285714283,0.7211654568592059,High Risk,15,76998.0,66
5763,0,High-Value Champions,380,70.57142857142858,0.07251514637907741,Medium Risk,10,49854.0,49
3478,4,Affluent Singles,736,140.19047619047623,0.22550488948808314,Low Risk,9,60585.0,50
7494,0,High-Value Champions,269,49.31666666666666,0.21419526563233224,Low Risk,7,42873.0,71
1763,1,Budget-Conscious Families,2524,487.39310344827584,0.9738344594594593,Medium Risk,14,87679.0,33
7250,4,Affluent Singles,612,115.9578947368421,0.09794260301947574,Low Risk,10,57867.0,43
2005,2,Mature Loyalists,75,12.85714285714286,0.033407835501979954,High Risk,9,35765.0,31
10770,4,Affluent Singles,1045,200.64,0.08856743154617297,Medium Risk,13,65492.0,62
6885,2,Mature Loyalists,55,9.166666666666666,0.01877293328124011,Low Risk,4,32952.0,44
2072,4,Affluent Singles,1064,199.5,0.3776863766057019,Low Risk,9,53374.0,52
9463,4,Affluent Singles,1443,275.4818181818182,0.3342964633851638,Low Risk,11,71706.0,62
6318,4,Affluent Singles,1366,264.09333333333336,0.09896038641613368,Low Risk,13,68487.0,33
4093,0,High-Value Champions,436,80.49230769230769,0.109830730765633,Medium Risk,10,53253.0,46
5751,2,Mature Loyalists,38,6.080000000000001,0.008359080128216503,Medium Risk,5,31163.0,48
3340,2,Mature Loyalists,436,81.38666666666666,0.752015151300484,Medium Risk,9,42014.0,44
3594,0,High-Value Champions,747,141.93,0.08479219063433836,Medium Risk,12,54108.0,48
3584,1,Budget-Conscious Families,1396,265.9047619047619,0.9567532467532467,Low Risk,11,49667.0,66
3643,4,Affluent Singles,928,172.34285714285716,0.2480880846097637,Medium Risk,11,63206.0,47
851,0,High-Value Champions,642,121.26666666666665,0.11190301657196995,Low Risk,11,57136.0,49
7706,4,Affluent Singles,1048,201.216,0.6212919389016172,High Risk,14,46772.0,46
3967,4,Affluent Singles,943,180.74166666666667,0.1650211120417081,Low Risk,10,78931.0,50
10128,4,Affluent Singles,907,173.5130434782609,0.09029161212522156,Low Risk,11,53977.0,63
486,4,Affluent Singles,1198,226.28888888888892,0.03622221777805648,Low Risk,11,84219.0,33
9,0,High-Value Champions,120,21.0,0.7969463348796431,High Risk,9,46098.0,46
9451,4,Affluent Singles,1658,317.7833333333333,0.1506066671445558,High Risk,15,73538.0,56
9264,4,Affluent Singles,1638,312.70909090909095,0.11317287784679088,Low Risk,11,79529.0,35
3865,2,Mature Loyalists,73,12.514285714285712,0.42977683779659304,Low Risk,5,20981.0,44
2853,2,Mature Loyalists,275,50.0,0.1218858935708827,Medium Risk,10,51766.0,41
1490,4,Affluent Singles,854,163.03636363636366,0.24965887934346004,High Risk,14,55759.0,59
6310,2,Mature Loyalists,78,13.371428571428574,0.06744922069425606,Low Risk,5,33039.0,43
10380,2,Mature Loyalists,106,18.171428571428574,0.04602991875147975,Low Risk,7,37787.0,49
3887,2,Mature Loyalists,106,17.666666666666668,0.7451754108370698,Low Risk,4,27242.0,51
4278,1,Budget-Conscious Families,1923,364.3578947368421,0.8295454545454546,Medium Risk,13,87188.0,38
8643,4,Affluent Singles,1662,317.29090909090917,0.10882406351769168,Low Risk,12,69930.0,50
1998,2,Mature Loyalists,84,14.400000000000004,0.05226274716018346,High Risk,9,37697.0,45
10795,2,Mature Loyalists,48,8.0,0.05683192098199642,Low Risk,3,37401.0,48
11110,2,Mature Loyalists,5,0.0,0.03498442565502706,Medium Risk,5,3502.0,48
2408,0,High-Value Champions,733,139.61904761904762,0.20784116832349292,Low Risk,10,58597.0,45
202,4,Affluent Singles,1234,233.08888888888893,0.11698330187424434,Medium Risk,12,82032.0,73
7998,0,High-Value Champions,112,19.200000000000003,0.2344625636563675,High Risk,8,28087.0,63
830,1,Budget-Conscious Families,1658,309.49333333333334,0.8760505050505052,Low Risk,9,74004.0,34
3536,2,Mature Loyalists,55,9.166666666666668,0.06894771969276588,Medium Risk,6,19740.0,61
6050,4,Affluent Singles,1513,289.44347826086954,0.44048368989273057,Low Risk,12,57036.0,46
125,0,High-Value Champions,271,49.68333333333334,0.3062639378385855,Medium Risk,10,53083.0,63
3463,4,Affluent Singles,904,173.26666666666665,0.0793876851416912,Low Risk,12,69283.0,46
2804,0,High-Value Champions,120,21.0,0.7969463348796431,High Risk,9,46098.0,46
3745,2,Mature Loyalists,103,17.65714285714286,0.13814718670030435,High Risk,9,23331.0,33
9771,2,Mature Loyalists,269,49.31666666666667,0.1217537157751657,High Risk,11,23331.0,33
451,2,Mature Loyalists,22,3.5200000000000005,0.1646455827964779,High Risk,7,9255.0,32
10530,4,Affluent Singles,1156,216.75,0.6847555249990529,Low Risk,8,67786.0,62
1079,4,Affluent Singles,1086,204.4235294117647,0.5710135552153693,Medium Risk,12,71969.0,50
8920,4,Affluent Singles,1128,216.92307692307696,0.17839576296981977,Low Risk,10,59235.0,54
6678,2,Mature Loyalists,72,12.600000000000001,0.06613458958243118,Low Risk,5,31928.0,32
3852,4,Affluent Singles,964,184.76666666666665,0.048464194854882924,Low Risk,12,74881.0,60
528,4,Affluent Singles,1383,262.77,0.032711363540283186,High Risk,14,65819.0,43
73,0,High-Value Champions,18,2.7,0.01830069448721955,High Risk,7,51411.0,68
5589,4,Affluent Singles,793,151.3909090909091,0.15712341698296384,High Risk,14,51983.0,57
10212,2,Mature Loyalists,100,17.142857142857146,0.04175346692501053,Low Risk,7,42386.0,35
6365,2,Mature Loyalists,80,13.333333333333336,0.06033513402492106,Low Risk,4,30390.0,34
5636,2,Mature Loyalists,167,29.225,0.20484555313168426,Low Risk,7,30983.0,58
591,4,Affluent Singles,677,128.2736842105263,0.27424459168584914,High Risk,12,66033.0,64
2217,0,High-Value Champions,23,3.45,0.00820845033491195,Low Risk,5,37284.0,46
2544,0,High-Value Champions,92,15.771428571428572,0.024108063039234497,Medium Risk,8,57530.0,70
7725,4,Affluent Singles,641,120.1875,0.07822999550985957,Low Risk,9,76800.0,56
8091,4,Affluent Singles,1106,208.18823529411767,0.3429637894236752,Low Risk,11,63943.0,65
7321,4,Affluent Singles,1033,191.84285714285716,0.6383839558602981,High Risk,12,76081.0,59
5462,4,Affluent Singles,1174,226.4142857142857,0.08371943582183901,Medium Risk,13,67445.0,47
7791,0,High-Value Champions,25,3.9999999999999996,0.005841784949361109,High Risk,7,37054.0,54
955,0,High-Value Champions,240,43.63636363636363,0.6166254763790228,High Risk,11,47175.0,59
4037,2,Mature Loyalists,20,3.0,0.03633696762352518,High Risk,6,31859.0,45
6642,0,High-Value Champions,102,17.85,0.13538374781761,Low Risk,7,27215.0,60
2793,4,Affluent Singles,1034,198.18333333333337,0.09487308410987393,Low Risk,10,70179.0,45
5424,2,Mature Loyalists,156,27.3,0.0695968024344206,Low Risk,6,39922.0,38
879,0,High-Value Champions,458,85.875,0.09462778414099983,Medium Risk,10,49681.0,45
9530,2,Mature Loyalists,17,2.5500000000000003,0.1427450702449875,Low Risk,3,24645.0,33
4828,4,Affluent Singles,792,150.85714285714286,0.38077384522741525,Low Risk,9,79865.0,67
10699,2,Mature Loyalists,92,15.771428571428572,0.11915139129447308,Low Risk,6,44322.0,36
1497,0,High-Value Champions,407,75.97333333333333,0.21016493872074496,Low Risk,7,47958.0,69
7476,4,Affluent Singles,1269,241.11,0.608420982656221,High Risk,14,63972.0,57
4390,4,Affluent Singles,841,160.5545454545455,0.02903186280934941,Low Risk,10,75315.0,67
10478,0,High-Value Champions,633,119.93684210526317,0.3621113217405324,Medium Risk,10,55517.0,71
1081,0,High-Value Champions,1019,190.21333333333337,0.5499617139723629,Low Risk,9,75283.0,64
4261,1,Budget-Conscious Families,1315,252.8846153846154,0.9764324800835837,Low Risk,12,82800.0,75
9916,0,High-Value Champions,54,9.0,0.0982503979226637,High Risk,7,38998.0,67
5350,1,Budget-Conscious Families,2525,476.94444444444446,0.9270613275613276,Low Risk,11,90638.0,30
8135,2,Mature Loyalists,52,8.32,0.14806261287359546,Low Risk,5,27161.0,35
8685,2,Mature Loyalists,436,81.38666666666666,0.752015151300484,Medium Risk,9,42014.0,44
4967,0,High-Value Champions,268,49.13333333333333,0.09753384818749553,Low Risk,7,38201.0,61
2130,0,High-Value Champions,147,25.725,0.30657474449838584,Low Risk,5,45203.0,39
9298,1,Budget-Conscious Families,1798,339.62222222222226,0.884329133644923,High Risk,14,81574.0,74
8175,2,Mature Loyalists,137,23.975,0.06106100618869668,Medium Risk,8,34935.0,29
6257,4,Affluent Singles,507,95.43529411764706,0.13140552359897323,High Risk,12,60482.0,45
3790,0,High-Value Champions,15,2.25,0.03177521282837206,Low Risk,4,34633.0,65
9952,4,Affluent Singles,1105,208.0,0.1251643757590456,Medium Risk,11,78093.0,74
3503,4,Affluent Singles,974,181.81333333333333,0.28549660057307125,High Risk,11,82460.0,71
5223,0,High-Value Champions,66,11.314285714285717,0.0650422769597304,High Risk,9,45903.0,55
4608,4,Affluent Singles,778,149.83703703703702,0.19155308749022573,Low Risk,10,81361.0,34
1626,0,High-Value Champions,49,7.840000000000001,0.8635338364539029,Low Risk,4,35860.0,48
4764,0,High-Value Champions,169,30.044444444444448,0.5499790481759935,Medium Risk,7,40442.0,69
2471,4,Affluent Singles,299,54.81666666666668,0.10767180882615122,Low Risk,8,61482.0,56
5892,2,Mature Loyalists,221,40.18181818181819,0.3461229664173674,Low Risk,7,34968.0,41
2612,1,Budget-Conscious Families,1682,322.944,0.9661576581313424,Low Risk,12,75794.0,34
4971,2,Mature Loyalists,155,27.555555555555557,0.10562556790182284,Low Risk,6,31497.0,59
5185,4,Affluent Singles,892,164.6769230769231,0.16570443076402466,High Risk,12,74268.0,66
10069,2,Mature Loyalists,58,9.280000000000001,0.6996184586730813,Low Risk,6,13724.0,33
2262,0,High-Value Champions,311,57.415384615384625,0.07997241575263044,Medium Risk,10,45143.0,56
1131,0,High-Value Champions,95,16.28571428571429,0.09869740652317542,Medium Risk,7,52569.0,54
1041,2,Mature Loyalists,424,79.14666666666668,0.6744053775718593,Low Risk,7,48432.0,48
24,0,High-Value Champions,47,8.225000000000001,0.009534826269864894,High Risk,8,17144.0,61
3409,2,Mature Loyalists,339,62.58461538461538,0.5629773713289674,Medium Risk,10,36108.0,37
7022,4,Affluent Singles,1410,268.5714285714286,0.12778982110887002,Low Risk,10,76445.0,50
7943,2,Mature Loyalists,35,5.833333333333333,0.045265186346010865,Low Risk,5,36663.0,46
5272,4,Affluent Singles,562,105.78823529411764,0.4792975602681284,Medium Risk,11,53843.0,56
5453,1,Budget-Conscious Families,2352,450.8000000000001,0.9654310344827587,Low Risk,12,90226.0,65
2565,4,Affluent Singles,1334,253.46,0.16571087061621817,Medium Risk,13,70638.0,66
800,0,High-Value Champions,32,5.120000000000001,0.018504441136029837,Medium Risk,5,44512.0,61
11092,0,High-Value Champions,41,6.833333333333333,0.004301962929209265,High Risk,6,27116.0,60
5062,0,High-Value Champions,39,6.24,0.030756958975838272,Medium Risk,6,54072.0,58
8969,4,Affluent Singles,1141,217.82727272727277,0.13617614093615568,Medium Risk,13,71855.0,44
4656,2,Mature Loyalists,710,134.89999999999998,0.563226846564134,Low Risk,10,51250.0,31
4480,0,High-Value Champions,401,74.85333333333334,0.11524937564307121,Medium Risk,10,60432.0,48
9971,4,Affluent Singles,506,95.24705882352941,0.043896314213100786,Low Risk,9,65526.0,57
6729,4,Affluent Singles,1538,292.9523809523809,0.01837698812613836,High Risk,14,68655.0,33
1773,2,Mature Loyalists,57,9.5,0.2924828520529859,Low Risk,5,12393.0,43
9242,1,Budget-Conscious Families,1722,326.27368421052637,0.9177912829299636,Low Risk,10,64509.0,31
1764,2,Mature Loyalists,270,49.5,0.06439167715217187,High Risk,11,33955.0,46
6215,0,High-Value Champions,31,4.96,0.5144041420752258,Low Risk,4,31353.0,44
10099,4,Affluent Singles,882,168.3818181818182,0.07971676565106886,Low Risk,11,55434.0,37
5423,2,Mature Loyalists,16,2.4000000000000004,0.02253959620112399,Low Risk,4,28359.0,38
940,2,Mature Loyalists,311,57.41538461538461,0.05793040795084401,Low Risk,7,57100.0,34
